Shape,Carat,Clarity,Colour,Cut,Price,Date
CUSHION,0.76,VVS2,J,VG,"2,014.73",2021-12-07 08:45:33.234938
CUSHION,0.52,VVS2,E,EX,"2,014.58",2021-12-06 08:45:33.234938
CUSHION,0.7,VS2,I,VG,"2,014.41",2021-12-05 08:45:33.234938
CUSHION,1.2,,FANCY,EX,"2,014.29",2021-12-04 08:45:33.234938
CUSHION,0.7,SI2,G,EX,"2,012.64",2021-12-03 08:45:33.234938
CUSHION,0.73,SI2,D,EX,"2,009.44",2021-12-02 08:45:33.234938
CUSHION,0.81,VS2,J,EX,"2,008.35",2021-12-01 08:45:33.234938
CUSHION,0.8,SI1,J,EX,"2,045.80",2021-11-30 08:45:33.234938
CUSHION,0.9,SI2,I,GD,"2,043.99",2021-11-29 08:45:33.234938
CUSHION,0.7,SI2,H,VG,"2,043.89",2021-11-28 08:45:33.234938
CUSHION,0.81,SI2,I,EX,"2,043.47",2021-11-27 08:45:33.234938
CUSHION,0.81,VVS2,J,EX,"2,040.50",2021-11-26 08:45:33.234938
CUSHION,0.8,VVS2,J,EX,"2,038.84",2021-11-25 08:45:33.234938
CUSHION,0.58,VS1,F,EX,"2,033.86",2021-11-24 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,032.09",2021-11-23 08:45:33.234938
CUSHION,0.7,VS2,I,EX,"2,030.97",2021-11-22 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,030.73",2021-11-21 08:45:33.234938
CUSHION,0.82,VVS2,J,EX,"2,030.12",2021-11-20 08:45:33.234938
CUSHION,0.93,SI1,K,EX,"2,027.74",2021-11-19 08:45:33.234938
CUSHION,0.55,VVS2,E,EX,"2,027.10",2021-11-18 08:45:33.234938
CUSHION,0.71,VS2,I,EX,"2,026.56",2021-11-17 08:45:33.234938
CUSHION,0.7,VS1,FANCY,EX,"2,026.14",2021-11-16 08:45:33.234938
CUSHION,0.51,VVS2,D,EX,"2,159.88",2021-11-15 08:45:33.234938
CUSHION,1.21,SI2,K,EX,"2,159.07",2021-11-14 08:45:33.234938
CUSHION,0.91,VVS2,K,EX,"2,158.66",2021-11-13 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,157.93",2021-11-12 08:45:33.234938
CUSHION,1.07,VVS2,W-X,EX,"2,155.85",2021-11-11 08:45:33.234938
CUSHION,0.8,SI1,I,VG,"2,155.03",2021-11-10 08:45:33.234938
CUSHION,1.42,SI2,N,EX,"2,150.61",2021-11-09 08:45:33.234938
CUSHION,0.81,VS2,J,EX,"2,149.77",2021-11-08 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,148.28",2021-11-07 08:45:33.234938
CUSHION,1.0,VS1,N,EX,"2,147.95",2021-11-06 08:45:33.234938
CUSHION,1.01,SI1,K,EX,"2,147.83",2021-11-05 08:45:33.234938
CUSHION,0.82,SI2,FANCY,EX,"2,147.80",2021-11-04 08:45:33.234938
CUSHION,0.82,VS2,J,EX,"2,145.22",2021-11-03 08:45:33.234938
CUSHION,0.7,SI2,E,EX,"2,142.31",2021-11-02 08:45:33.234938
CUSHION,0.96,VS2,K,EX,"2,419.01",2021-11-01 08:45:33.234938
CUSHION,0.71,SI1,F,EX,"2,417.66",2021-10-31 08:45:33.234938
CUSHION,0.9,SI1,J,EX,"2,417.12",2021-10-30 08:45:33.234938
CUSHION,0.96,SI1,K,EX,"2,415.62",2021-10-29 08:45:33.234938
CUSHION,0.81,VS2,I,EX,"2,412.96",2021-10-28 08:45:33.234938
CUSHION,1.2,I1,FANCY,EX,"2,411.29",2021-10-27 08:45:33.234938
CUSHION,1.01,VS2,M,EX,"2,408.00",2021-10-26 08:45:33.234938
CUSHION,0.8,SI1,I,EX,"2,406.77",2021-10-25 08:45:33.234938
CUSHION,0.96,SI2,K,EX,"2,405.80",2021-10-24 08:45:33.234938
CUSHION,0.9,SI2,J,VG,"2,405.31",2021-10-23 08:45:33.234938
CUSHION,0.9,SI2,I,GD,"2,404.99",2021-10-22 08:45:33.234938
CUSHION,0.76,SI2,E,EX,"2,404.87",2021-10-21 08:45:33.234938
CUSHION,0.73,SI1,D,EX,"2,404.83",2021-10-20 08:45:33.234938
CUSHION,0.7,SI1,F,EX,"2,403.31",2021-10-19 08:45:33.234938
CUSHION,0.75,SI1,H,EX,"2,401.57",2021-10-18 08:45:33.234938
CUSHION,0.8,VS2,I,EX,"2,368.37",2021-10-17 08:45:33.234938
CUSHION,0.7,SI1,G,EX,"2,365.95",2021-10-16 08:45:33.234938
CUSHION,1.01,SI2,H,EX,"2,362.83",2021-10-15 08:45:33.234938
CUSHION,0.82,SI2,F,EX,"2,362.06",2021-10-14 08:45:33.234938
CUSHION,0.8,VVS1,J,EX,"2,361.12",2021-10-13 08:45:33.234938
CUSHION,1.21,SI1,FANCY,EX,"2,360.07",2021-10-12 08:45:33.234938
CUSHION,0.75,SI1,F,EX,"2,359.81",2021-10-11 08:45:33.234938
CUSHION,1.02,VVS2,Y-Z,EX,"2,358.92",2021-10-10 08:45:33.234938
CUSHION,0.75,VS1,FANCY,EX,"2,357.06",2021-10-09 08:45:33.234938
CUSHION,0.73,SI1,H,EX,"2,356.77",2021-10-08 08:45:33.234938
CUSHION,0.9,SI1,K,EX,"2,356.37",2021-10-07 08:45:33.234938
CUSHION,1.23,VS1,FANCY,EX,"2,354.88",2021-10-06 08:45:33.234938
CUSHION,0.8,VS2,I,EX,"2,354.34",2021-10-05 08:45:33.234938
CUSHION,1.0,VVS2,S-T,EX,"2,289.26",2021-10-04 08:45:33.234938
CUSHION,0.7,SI1,F,EX,"2,289.00",2021-10-03 08:45:33.234938
CUSHION,0.81,VVS2,J,EX,"2,288.56",2021-10-02 08:45:33.234938
CUSHION,0.9,VS1,K,VG,"2,283.52",2021-10-01 08:45:33.234938
CUSHION,0.7,SI1,F,EX,"2,282.33",2021-09-30 08:45:33.234938
CUSHION,1.01,SI2,F,EX,"2,281.00",2021-09-29 08:45:33.234938
CUSHION,0.8,VS1,I,EX,"2,279.60",2021-09-28 08:45:33.234938
CUSHION,0.71,SI1,E,EX,"2,279.46",2021-09-27 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,274.17",2021-09-26 08:45:33.234938
CUSHION,0.8,SI1,I,EX,"2,273.98",2021-09-25 08:45:33.234938
CUSHION,0.96,VS1,K,EX,"2,272.87",2021-09-24 08:45:33.234938
CUSHION,0.7,SI1,E,EX,"2,270.32",2021-09-23 08:45:33.234938
CUSHION,0.8,VVS1,FANCY,EX,"2,270.01",2021-09-22 08:45:33.234938
CUSHION,1.0,VS1,M,VG,"2,096.43",2021-09-21 08:45:33.234938
CUSHION,1.0,SI1,L,VG,"2,096.38",2021-09-20 08:45:33.234938
CUSHION,0.7,SI2,FANCY,EX,"2,095.89",2021-09-19 08:45:33.234938
CUSHION,0.8,VS2,J,VG,"2,095.55",2021-09-18 08:45:33.234938
CUSHION,0.72,SI1,H,EX,"2,094.93",2021-09-17 08:45:33.234938
CUSHION,0.7,SI1,F,EX,"2,094.68",2021-09-16 08:45:33.234938
CUSHION,0.91,VS2,K,VG,"2,092.96",2021-09-15 08:45:33.234938
CUSHION,0.72,VS2,FANCY,EX,"2,092.63",2021-09-14 08:45:33.234938
CUSHION,0.75,VVS1,FANCY,EX,"2,091.23",2021-09-13 08:45:33.234938
CUSHION,0.7,VVS2,I,EX,"2,090.03",2021-09-12 08:45:33.234938
CUSHION,0.92,VVS1,L,EX,"2,089.31",2021-09-11 08:45:33.234938
CUSHION,0.71,SI2,I,EX,"2,088.89",2021-09-10 08:45:33.234938
CUSHION,0.61,VS2,G,EX,"2,082.28",2021-09-09 08:45:33.234938
CUSHION,1.2,SI2,N,EX,"2,080.30",2021-09-08 08:45:33.234938
CUSHION,1.01,VS1,FANCY,EX,"2,079.50",2021-09-07 08:45:33.234938
CUSHION,0.9,SI2,I,VG,"2,268.42",2021-09-06 08:45:33.234938
CUSHION,1.0,SI2,FANCY,EX,"2,267.65",2021-09-05 08:45:33.234938
CUSHION,1.01,VS1,FANCY,EX,"2,263.49",2021-09-04 08:45:33.234938
CUSHION,0.73,SI1,G,EX,"2,263.09",2021-09-03 08:45:33.234938
CUSHION,0.9,SI2,J,VG,"2,262.40",2021-09-02 08:45:33.234938
CUSHION,1.0,VS2,M,EX,"2,258.86",2021-09-01 08:45:33.234938
CUSHION,0.8,VVS2,J,EX,"2,257.61",2021-08-31 08:45:33.234938
CUSHION,0.9,VS2,K,EX,"2,257.57",2021-08-30 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,257.43",2021-08-29 08:45:33.234938
CUSHION,1.11,VVS1,U-V,EX,"2,255.38",2021-08-28 08:45:33.234938
CUSHION,0.9,SI2,J,EX,"2,254.60",2021-08-27 08:45:33.234938
CUSHION,0.72,SI1,E,EX,"2,254.49",2021-08-26 08:45:33.234938
CUSHION,0.9,VS2,J,GD,"2,253.96",2021-08-25 08:45:33.234938
CUSHION,0.76,SI2,H,EX,"2,251.76",2021-08-24 08:45:33.234938
CUSHION,0.85,VS1,FANCY,EX,"2,251.42",2021-08-23 08:45:33.234938
CUSHION,0.9,VS1,FANCY,EX,"2,200.67",2021-08-22 08:45:33.234938
CUSHION,0.8,VVS2,I,VG,"2,199.70",2021-08-21 08:45:33.234938
CUSHION,0.7,SI1,E,VG,"2,196.69",2021-08-20 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,195.14",2021-08-19 08:45:33.234938
CUSHION,0.71,SI2,D,EX,"2,194.84",2021-08-18 08:45:33.234938
CUSHION,0.7,VS1,I,EX,"2,194.35",2021-08-17 08:45:33.234938
CUSHION,0.7,VVS2,FANCY,EX,"2,194.13",2021-08-16 08:45:33.234938
CUSHION,0.81,SI1,I,EX,"2,193.05",2021-08-15 08:45:33.234938
CUSHION,0.8,VVS2,J,EX,"2,192.54",2021-08-14 08:45:33.234938
CUSHION,0.81,SI1,J,EX,"2,191.89",2021-08-13 08:45:33.234938
CUSHION,0.72,SI1,F,EX,"2,190.78",2021-08-12 08:45:33.234938
CUSHION,0.7,SI2,F,EX,"2,184.75",2021-08-11 08:45:33.234938
CUSHION,0.83,VS2,I,EX,"2,181.55",2021-08-10 08:45:33.234938
CUSHION,1.03,,FANCY,EX,"2,180.15",2021-08-09 08:45:33.234938
CUSHION,0.75,SI1,I,EX,"2,179.86",2021-08-08 08:45:33.234938
CUSHION,0.86,SI1,D,EX,"2,399.71",2021-08-07 08:45:33.234938
CUSHION,1.2,SI1,FANCY,EX,"2,399.32",2021-08-06 08:45:33.234938
CUSHION,1.21,SI1,W-X,EX,"2,394.42",2021-08-05 08:45:33.234938
CUSHION,0.8,SI2,F,EX,"2,390.34",2021-08-04 08:45:33.234938
CUSHION,1.51,SI2,FANCY,EX,"2,387.28",2021-08-03 08:45:33.234938
CUSHION,0.6,VVS1,FANCY,EX,"2,380.14",2021-08-02 08:45:33.234938
CUSHION,0.81,VS2,I,EX,"2,379.45",2021-08-01 08:45:33.234938
CUSHION,0.8,SI1,H,EX,"2,379.12",2021-07-31 08:45:33.234938
CUSHION,0.8,SI1,E,EX,"2,378.47",2021-07-30 08:45:33.234938
CUSHION,0.71,SI1,D,EX,"2,376.90",2021-07-29 08:45:33.234938
CUSHION,0.7,SI1,D,EX,"2,370.80",2021-07-28 08:45:33.234938
CUSHION,0.71,SI1,E,EX,"2,370.29",2021-07-27 08:45:33.234938
CUSHION,1.29,,FANCY,EX,"2,369.89",2021-07-26 08:45:33.234938
CUSHION,0.7,SI1,E,EX,"2,369.66",2021-07-25 08:45:33.234938
CUSHION,1.01,SI1,K,EX,"2,369.40",2021-07-24 08:45:33.234938
CUSHION,1.12,,FANCY,EX,"2,140.50",2021-07-23 08:45:33.234938
CUSHION,1.2,VS1,FANCY,EX,"2,140.45",2021-07-22 08:45:33.234938
CUSHION,0.75,SI2,F,EX,"2,139.12",2021-07-21 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,138.86",2021-07-20 08:45:33.234938
CUSHION,0.8,VVS1,J,VG,"2,135.66",2021-07-19 08:45:33.234938
CUSHION,0.9,SI2,I,VG,"2,133.85",2021-07-18 08:45:33.234938
CUSHION,0.9,SI1,K,VG,"2,133.76",2021-07-17 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,133.55",2021-07-16 08:45:33.234938
CUSHION,0.8,SI1,I,VG,"2,131.51",2021-07-15 08:45:33.234938
CUSHION,0.56,VVS1,FANCY,EX,"2,131.23",2021-07-14 08:45:33.234938
CUSHION,0.7,SI2,E,EX,"2,131.11",2021-07-13 08:45:33.234938
CUSHION,0.72,SI1,E,EX,"2,127.22",2021-07-12 08:45:33.234938
CUSHION,1.0,SI1,K,EX,"2,126.49",2021-07-11 08:45:33.234938
CUSHION,0.8,VVS2,J,EX,"2,126.15",2021-07-10 08:45:33.234938
CUSHION,0.7,SI1,E,EX,"2,125.23",2021-07-09 08:45:33.234938
CUSHION,0.8,VVS2,J,VG,"2,079.00",2021-07-08 08:45:33.234938
CUSHION,0.91,SI1,F,VG,"2,077.41",2021-07-07 08:45:33.234938
CUSHION,0.8,VS2,J,VG,"2,076.37",2021-07-06 08:45:33.234938
CUSHION,0.75,SI1,G,EX,"2,074.78",2021-07-05 08:45:33.234938
CUSHION,0.83,VS2,K,EX,"2,067.92",2021-07-04 08:45:33.234938
CUSHION,0.7,SI1,I,EX,"2,067.83",2021-07-03 08:45:33.234938
CUSHION,0.72,SI2,F,EX,"2,066.33",2021-07-02 08:45:33.234938
CUSHION,0.75,VS1,J,EX,"2,065.53",2021-07-01 08:45:33.234938
CUSHION,0.73,SI1,H,EX,"2,058.82",2021-06-30 08:45:33.234938
CUSHION,0.81,SI2,J,VG,"2,056.10",2021-06-29 08:45:33.234938
CUSHION,0.65,SI1,D,EX,"2,053.86",2021-06-28 08:45:33.234938
CUSHION,1.01,SI2,L,EX,"2,053.79",2021-06-27 08:45:33.234938
CUSHION,0.7,SI2,E,VG,"2,053.78",2021-06-26 08:45:33.234938
CUSHION,1.0,SI2,K,EX,"2,049.90",2021-06-25 08:45:33.234938
CUSHION,0.71,SI1,I,EX,"2,047.93",2021-06-24 08:45:33.234938
CUSHION,0.8,SI1,H,EX,"2,178.56",2021-06-23 08:45:33.234938
CUSHION,0.8,SI2,F,EX,"2,178.43",2021-06-22 08:45:33.234938
CUSHION,0.52,VVS1,D,EX,"2,178.26",2021-06-21 08:45:33.234938
CUSHION,0.8,SI1,I,VG,"2,177.16",2021-06-20 08:45:33.234938
CUSHION,0.75,VS2,I,EX,"2,176.90",2021-06-19 08:45:33.234938
CUSHION,0.8,SI1,I,EX,"2,174.39",2021-06-18 08:45:33.234938
CUSHION,0.7,VS2,H,VG,"2,171.12",2021-06-17 08:45:33.234938
CUSHION,0.71,SI1,I,EX,"2,167.54",2021-06-16 08:45:33.234938
CUSHION,0.7,VS2,I,EX,"2,167.10",2021-06-15 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,166.14",2021-06-14 08:45:33.234938
CUSHION,0.71,SI2,E,EX,"2,163.98",2021-06-13 08:45:33.234938
CUSHION,0.7,SI1,E,EX,"2,161.39",2021-06-12 08:45:33.234938
CUSHION,0.73,SI1,I,EX,"2,160.24",2021-06-11 08:45:33.234938
CUSHION,0.77,SI2,E,EX,"2,160.17",2021-06-10 08:45:33.234938
CUSHION,0.8,VVS1,J,EX,"2,327.93",2021-06-09 08:45:33.234938
CUSHION,0.7,VVS2,FANCY,EX,"2,322.22",2021-06-08 08:45:33.234938
CUSHION,0.9,VS1,K,EX,"2,322.17",2021-06-07 08:45:33.234938
CUSHION,0.7,SI1,G,EX,"2,321.01",2021-06-06 08:45:33.234938
CUSHION,0.7,SI1,D,EX,"2,320.21",2021-06-05 08:45:33.234938
CUSHION,0.9,SI2,FANCY,GD,"2,319.86",2021-06-04 08:45:33.234938
CUSHION,0.83,VVS2,J,EX,"2,319.32",2021-06-03 08:45:33.234938
CUSHION,0.91,VS1,K,EX,"2,319.07",2021-06-02 08:45:33.234938
CUSHION,0.52,IF,D,EX,"2,316.45",2021-06-01 08:45:33.234938
CUSHION,0.73,SI1,F,EX,"2,315.11",2021-05-31 08:45:33.234938
CUSHION,0.72,SI1,F,EX,"2,313.96",2021-05-30 08:45:33.234938
CUSHION,1.0,VVS2,W-X,EX,"2,310.88",2021-05-29 08:45:33.234938
CUSHION,0.7,SI1,H,EX,"2,307.82",2021-05-28 08:45:33.234938
CUSHION,0.7,SI2,F,EX,"2,306.59",2021-05-27 08:45:33.234938
CUSHION,0.7,SI1,E,EX,"2,306.49",2021-05-26 08:45:33.234938
CUSHION,0.8,SI2,E,EX,"2,352.72",2021-05-25 08:45:33.234938
CUSHION,0.7,SI2,E,EX,"2,351.72",2021-05-24 08:45:33.234938
CUSHION,0.82,VS1,I,EX,"2,350.90",2021-05-23 08:45:33.234938
CUSHION,0.75,SI2,G,EX,"2,349.61",2021-05-22 08:45:33.234938
CUSHION,1.03,SI1,U-V,EX,"2,347.97",2021-05-21 08:45:33.234938
CUSHION,0.9,VS1,K,VG,"2,344.02",2021-05-20 08:45:33.234938
CUSHION,1.2,VS2,W-X,EX,"2,343.25",2021-05-19 08:45:33.234938
CUSHION,0.81,VS2,I,EX,"2,341.58",2021-05-18 08:45:33.234938
CUSHION,0.7,SI2,F,EX,"2,340.48",2021-05-17 08:45:33.234938
CUSHION,0.71,SI1,H,EX,"2,335.84",2021-05-16 08:45:33.234938
CUSHION,0.72,SI1,F,EX,"2,332.40",2021-05-15 08:45:33.234938
CUSHION,0.61,VVS1,G,EX,"2,331.78",2021-05-14 08:45:33.234938
CUSHION,1.07,VVS2,U-V,EX,"2,331.52",2021-05-13 08:45:33.234938
CUSHION,0.7,SI1,G,EX,"2,331.49",2021-05-12 08:45:33.234938
CUSHION,1.51,,FANCY,EX,"2,329.11",2021-05-11 08:45:33.234938
CUSHION,0.71,SI1,D,EX,"2,251.38",2021-05-10 08:45:33.234938
CUSHION,0.8,VS1,I,VG,"2,250.47",2021-05-09 08:45:33.234938
CUSHION,1.0,SI1,L,EX,"2,249.70",2021-05-08 08:45:33.234938
CUSHION,1.0,VS1,N,EX,"2,249.55",2021-05-07 08:45:33.234938
CUSHION,0.8,VS1,J,EX,"2,249.20",2021-05-06 08:45:33.234938
CUSHION,1.0,SI2,L,VG,"2,247.57",2021-05-05 08:45:33.234938
CUSHION,0.91,SI2,J,EX,"2,245.14",2021-05-04 08:45:33.234938
CUSHION,1.01,SI2,H,EX,"2,243.69",2021-05-03 08:45:33.234938
CUSHION,1.01,SI2,FANCY,VG,"2,241.67",2021-05-02 08:45:33.234938
CUSHION,0.86,VS1,FANCY,EX,"2,241.65",2021-05-01 08:45:33.234938
CUSHION,0.8,SI2,I,EX,"2,240.43",2021-04-30 08:45:33.234938
CUSHION,0.8,VVS1,J,EX,"2,239.40",2021-04-29 08:45:33.234938
CUSHION,0.7,SI1,G,EX,"2,239.13",2021-04-28 08:45:33.234938
CUSHION,0.7,SI1,D,EX,"2,237.88",2021-04-27 08:45:33.234938
CUSHION,0.8,VS1,I,EX,"2,235.53",2021-04-26 08:45:33.234938
CUSHION,0.7,SI1,H,EX,"2,216.65",2021-04-25 08:45:33.234938
CUSHION,0.8,VS1,I,VG,"2,216.11",2021-04-24 08:45:33.234938
CUSHION,0.8,VS2,I,EX,"2,214.81",2021-04-23 08:45:33.234938
CUSHION,0.7,SI1,E,VG,"2,213.67",2021-04-22 08:45:33.234938
CUSHION,0.8,SI1,I,EX,"2,213.12",2021-04-21 08:45:33.234938
CUSHION,0.52,SI1,FANCY,EX,"2,211.39",2021-04-20 08:45:33.234938
CUSHION,0.72,SI1,F,EX,"2,123.49",2021-04-19 08:45:33.234938
CUSHION,0.71,VS2,H,VG,"2,123.35",2021-04-18 08:45:33.234938
CUSHION,0.9,SI1,K,EX,"2,119.75",2021-04-17 08:45:33.234938
CUSHION,0.8,VS2,I,EX,"2,119.15",2021-04-16 08:45:33.234938
CUSHION,0.75,VVS2,I,EX,"2,118.77",2021-04-15 08:45:33.234938
CUSHION,0.59,VS2,F,EX,"2,117.98",2021-04-14 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,117.68",2021-04-13 08:45:33.234938
CUSHION,0.8,SI2,F,VG,"2,116.52",2021-04-12 08:45:33.234938
CUSHION,0.7,VS2,H,VG,"2,112.72",2021-04-11 08:45:33.234938
CUSHION,0.81,SI2,D,EX,"2,111.99",2021-04-10 08:45:33.234938
CUSHION,1.11,VVS2,S-T,EX,"2,107.75",2021-04-09 08:45:33.234938
CUSHION,0.76,SI1,I,EX,"2,106.91",2021-04-08 08:45:33.234938
CUSHION,0.81,SI1,I,EX,"2,105.47",2021-04-07 08:45:33.234938
CUSHION,0.81,SI1,I,EX,"2,099.21",2021-04-06 08:45:33.234938
CUSHION,0.86,VVS2,FANCY,EX,"2,210.42",2021-04-05 08:45:33.234938
CUSHION,0.7,SI2,D,EX,"2,209.85",2021-04-04 08:45:33.234938
CUSHION,0.8,VS1,I,VG,"2,207.90",2021-04-03 08:45:33.234938
CUSHION,0.8,VS2,J,EX,"2,207.83",2021-04-02 08:45:33.234938
CUSHION,0.8,VVS2,J,EX,"2,207.81",2021-04-01 08:45:33.234938
CUSHION,1.2,SI2,L,VG,"2,204.14",2021-03-31 08:45:33.234938
CUSHION,0.8,VVS1,FANCY,EX,"2,203.44",2021-03-30 08:45:33.234938
CUSHION,1.01,VVS2,U-V,EX,"2,200.95",2021-03-29 08:45:33.234938
CUSHION,1.21,SI1,S-T,EX,"1,782.88",2021-03-28 08:45:33.234938
CUSHION,0.5,VS2,F,EX,"1,781.43",2021-03-27 08:45:33.234938
CUSHION,0.7,SI2,G,VG,"1,781.41",2021-03-26 08:45:33.234938
CUSHION,0.71,VS1,FANCY,EX,"1,780.85",2021-03-25 08:45:33.234938
CUSHION,0.8,VS1,K,EX,"1,774.68",2021-03-24 08:45:33.234938
CUSHION,0.61,VS1,G,EX,"1,774.13",2021-03-23 08:45:33.234938
CUSHION,1.02,SI2,FANCY,EX,"1,773.89",2021-03-22 08:45:33.234938
CUSHION,0.75,VS2,FANCY,EX,"1,773.52",2021-03-21 08:45:33.234938
CUSHION,0.59,VVS2,H,EX,"1,773.02",2021-03-20 08:45:33.234938
CUSHION,0.96,SI1,M,EX,"1,772.20",2021-03-19 08:45:33.234938
CUSHION,0.76,VS2,J,EX,"1,771.59",2021-03-18 08:45:33.234938
CUSHION,0.59,VS2,F,VG,"1,770.93",2021-03-17 08:45:33.234938
CUSHION,1.0,SI2,W-X,EX,"1,769.63",2021-03-16 08:45:33.234938
CUSHION,0.9,SI2,K,EX,"1,766.67",2021-03-15 08:45:33.234938
CUSHION,0.9,VVS2,O-P,VG,"1,681.04",2021-03-14 08:45:33.234938
CUSHION,0.5,VS2,E,VG,"1,680.89",2021-03-13 08:45:33.234938
CUSHION,0.73,SI2,I,EX,"1,680.03",2021-03-12 08:45:33.234938
CUSHION,1.06,,FANCY,EX,"1,677.10",2021-03-11 08:45:33.234938
CUSHION,0.7,SI2,J,EX,"1,675.92",2021-03-10 08:45:33.234938
CUSHION,0.5,SI1,FANCY,EX,"1,675.40",2021-03-09 08:45:33.234938
CUSHION,0.51,VVS1,F,EX,"1,674.78",2021-03-08 08:45:33.234938
CUSHION,0.7,SI2,H,EX,"1,673.61",2021-03-07 08:45:33.234938
CUSHION,0.71,VS2,J,EX,"1,670.49",2021-03-06 08:45:33.234938
CUSHION,1.02,SI1,M,EX,"1,670.45",2021-03-05 08:45:33.234938
CUSHION,0.5,VS1,E,EX,"1,669.86",2021-03-04 08:45:33.234938
CUSHION,0.41,VVS1,FANCY,EX,"1,669.75",2021-03-03 08:45:33.234938
CUSHION,1.0,SI2,FANCY,EX,"1,669.15",2021-03-02 08:45:33.234938
CUSHION,1.2,SI1,W-X,EX,"1,665.16",2021-03-01 08:45:33.234938
CUSHION,0.51,I1,FANCY,EX,"1,011.55",2021-02-28 08:45:33.234938
CUSHION,0.51,SI2,K,VG,994.82,2021-02-27 08:45:33.234938
CUSHION,0.53,SI1,FANCY,EX,994.55,2021-02-26 08:45:33.234938
CUSHION,0.5,VVS2,K,VG,994.18,2021-02-25 08:45:33.234938
CUSHION,0.5,SI2,J,VG,987.31,2021-02-24 08:45:33.234938
CUSHION,0.66,SI2,W-X,EX,981.59,2021-02-23 08:45:33.234938
CUSHION,0.53,VVS2,U-V,EX,975.35,2021-02-22 08:45:33.234938
CUSHION,0.53,VS2,L,EX,973.58,2021-02-21 08:45:33.234938
CUSHION,0.5,VVS1,K,VG,968.24,2021-02-20 08:45:33.234938
CUSHION,0.52,VS2,U-V,EX,963.47,2021-02-19 08:45:33.234938
CUSHION,0.5,VS1,K,EX,963.05,2021-02-18 08:45:33.234938
CUSHION,0.72,SI2,FANCY,EX,960.77,2021-02-17 08:45:33.234938
CUSHION,0.52,VVS2,K,EX,959.96,2021-02-16 08:45:33.234938
CUSHION,0.51,VS1,K,EX,958.73,2021-02-15 08:45:33.234938
CUSHION,0.76,VVS2,L,EX,"1,422.00",2021-02-14 08:45:33.234938
CUSHION,0.72,VS2,K,GD,"1,421.51",2021-02-13 08:45:33.234938
CUSHION,0.46,VS1,E,VG,"1,421.00",2021-02-12 08:45:33.234938
CUSHION,0.5,VVS2,I,EX,"1,418.79",2021-02-11 08:45:33.234938
CUSHION,0.96,SI2,S-T,EX,"1,418.06",2021-02-10 08:45:33.234938
CUSHION,0.8,VS2,L,VG,"1,417.83",2021-02-09 08:45:33.234938
CUSHION,0.5,VS2,G,EX,"1,416.14",2021-02-08 08:45:33.234938
CUSHION,0.5,SI1,G,EX,"1,414.37",2021-02-07 08:45:33.234938
CUSHION,0.5,SI1,G,EX,"1,412.99",2021-02-06 08:45:33.234938
CUSHION,0.51,VVS1,I,EX,"1,411.99",2021-02-05 08:45:33.234938
CUSHION,0.71,SI2,K,VG,"1,410.74",2021-02-04 08:45:33.234938
CUSHION,0.83,VS1,L,EX,"1,407.77",2021-02-03 08:45:33.234938
CUSHION,0.6,SI1,H,EX,"1,406.76",2021-02-02 08:45:33.234938
CUSHION,0.5,VS2,H,VG,"1,402.85",2021-02-01 08:45:33.234938
CUSHION,0.71,VS1,Y-Z,EX,"1,402.31",2021-01-31 08:45:33.234938
CUSHION,0.41,VS2,H,EX,"1,052.41",2021-01-30 08:45:33.234938
CUSHION,0.51,SI2,I,EX,"1,051.23",2021-01-29 08:45:33.234938
CUSHION,0.34,VS1,H,EX,"1,050.50",2021-01-28 08:45:33.234938
CUSHION,0.5,VS2,K,EX,"1,046.08",2021-01-27 08:45:33.234938
CUSHION,0.51,SI2,FANCY,EX,"1,044.18",2021-01-26 08:45:33.234938
CUSHION,0.55,VVS2,W-X,EX,"1,041.90",2021-01-25 08:45:33.234938
CUSHION,0.4,SI1,G,VG,"1,034.99",2021-01-24 08:45:33.234938
CUSHION,0.59,VVS1,Y-Z,EX,"1,034.37",2021-01-23 08:45:33.234938
CUSHION,0.52,IF,K,EX,"1,021.06",2021-01-22 08:45:33.234938
CUSHION,0.5,SI1,FANCY,GD,"1,018.38",2021-01-21 08:45:33.234938
CUSHION,0.45,SI2,F,EX,"1,017.89",2021-01-20 08:45:33.234938
CUSHION,0.61,I1,FANCY,EX,"1,016.33",2021-01-19 08:45:33.234938
CUSHION,0.51,SI2,I,EX,"1,015.11",2021-01-18 08:45:33.234938
CUSHION,0.66,SI2,FANCY,EX,"1,014.51",2021-01-17 08:45:33.234938
CUSHION,0.8,SI1,L,EX,"1,488.39",2021-01-16 08:45:33.234938
CUSHION,0.7,SI2,J,EX,"1,488.10",2021-01-15 08:45:33.234938
CUSHION,0.58,VVS2,I,EX,"1,487.77",2021-01-14 08:45:33.234938
